OrderID,OrderDate,CustomerID,CustomerType,Region,State,Product,Category,Quantity,UnitPrice,Discount,SalesChannel,PaymentMethod,ShippingMethod,Returned,CustomerRating
ORD-108014,########,CUST-1975,Returning,Southwest,OK,Resistance Bands,FITNESS,1,24.45,0,Retail Store,PayPal,2-Day,No,5
ORD-106609,########,CUST-6748,Returning,West,OR,Backpack,Clothing,2,46.82,0.15,Online,Credit Card,Standard,Yes,5
ORD-101903,########,CUST-6234,Returning,Southwest,TX,Yoga Mat,Fitness,2,35.15,0.1,Online,PayPal,Standard,No,4
ORD-101718,7/8/2026,CUST-6045,New,West,WA,Fitness Tracker,Fitness,1,80.19,0,Online,Bank Transfer,2-Day,No,1
ORD-111954,########,CUST-6344,Returning,West,WA,Hoodie,Clothing,2,52.04,0,Corporate,PayPal,Standard,Yes,3
ORD-100363,########,CUST-3529,New,Southwest,NM,Office Chair,Home & Office,1,197.33,0.1,Online,Bank Transfer,2-Day,No,
ORD-106594,########,CUST-2100,VIP,Midwest,MN,Wireless Headphones,Electronics,1,$87.28,0.15,Marketplace,Apple Pay,Standard,No,4
ORD-104782,########,CUST-6393,New,Northeast,NJ,Desk Organizer,Home & Office,1,24.04,0,Corporate,Apple Pay,Standard,No,5
ORD-104889,########,CUST-4207,Returning,Southwest,NM,Backpack,Clothing,4,49.47,0,Online,Debit Card,2-Day,No,4
ORD-111100,########,CUST-5779,Returning,Midwest,IL,Water Bottle,Fitness,2,21.2,0.1,Retail Store,Credit Card,Standard,No,5
ORD-110389,7/9/2025,CUST-3391,New,Southeast,VA,Mechanical Keyboard,Electronics,1,88.67,0.05,Marketplace,Debit Card,Express,No,4
ORD-102838,########,CUST-3412,Returning,Southeast,FL,Bluetooth Speaker,Electronics,3,$66.06,0,Retail Store,Bank Transfer,Standard,No,4
ORD-106360,########,CUST-1732,New,Midwest,IL,USB-C Hub,Electronics,1,40.06,0,Marketplace,Credit Card,Standard,No,3
ORD-112024,########,CUST-4817,Returning,Midwest,IL,T-Shirt,Clothing,1,25.4,0,Online,PayPal,2-Day,No,
ORD-102879,########,CUST-1637,New,West,OR,Desk Lamp,Home & Office,2,46.53,0.05,Corporate,PayPal,Express,No,4
ORD-100963,########,CUST-6538,Returning,Midwest,MO,Desk Lamp,Home & Office,1,44.74,0.2,Marketplace,Apple Pay,Standard,No,5
ORD-107016,########,CUST-4979,Returning,Southeast,NC,Water Bottle,Fitness,4,20.62,0.05,Corporate,Debit Card,Standard,No,4
ORD-102196,########,CUST-3843,Returning,Midwest,MO,Bluetooth Speaker,Electronics,1,74.28,0.1,Retail Store,PayPal,Standard,No,5
ORD-109210,########,CUST-2814,New,Northeast,MA,Monitor Stand,Home & Office,1,59.24,0,Online,Bank Transfer,Express,No,5
ORD-109920,1/1/2026,CUST-4007,Returning,Southwest,TX,Bluetooth Speaker,Electronics,4,69.36,0.15,Retail Store,PayPal,Standard,No,4
ORD-104574,########,CUST-4217,New,West,CA,Mechanical Keyboard,Electronics,1,100.39,0.1,Marketplace,Debit Card,Standard,Yes,5
ORD-103097,########,CUST-1118,New,Southeast,FL,Smart Watch,Electronics,5,160.83,0.05,Online,Debit Card,Standard,No,4
ORD-104486,########,CUST-2360,Returning,Southeast,VA,Wireless Mouse,Electronics,4,32.34,0,Online,Apple Pay,Express,No,5
ORD-106841,########,CUST-6692,New,Southeast,VA,Monitor Stand,Home & Office,4,55.73,0.1,Marketplace,Debit Card,Standard,No,5
ORD-104990,########,CUST-4189,Returning,Northeast,NY,Wireless Mouse,Electronics,2,36.23,0,Retail Store,Debit Card,Standard,No,5
ORD-110357,########,CUST-6299,New,Midwest,MO,Office Chair,HOME & OFFICE,1,198.03,0.15,Retail Store,Apple Pay,Express,No,5
ORD-112084,########,CUST-3176,Returning,Northeast,PA,Wireless Mouse,Electronics,2,35.79,0,Retail Store,Credit Card,Next Day,No,
ORD-106566,########,CUST-5613,New,Southeast,GA,Jacket,Clothing,2,120.87,0.05,Online,Debit Card,Express,No,4
ORD-110436,5/9/2026,CUST-1205,VIP,Southwest,OK,Monitor Stand,Home & Office,1,61.84,0.1,Retail Store,Debit Card,Standard,No,3
ORD-111496,########,CUST-1868,New,Midwest,MI,T-Shirt,Clothing,1,25.98,0.05,Online,PayPal,Express,No,3
ORD-103630,########,CUST-4738,Returning,Midwest,OH,Smart Watch,Electronics,2,144.24,0.05,Marketplace,Credit Card,Express,No,4
ORD-103984,########,CUST-1271,New,Southwest,NM,Wireless Mouse,Electronics,1,36.35,0,Online,Bank Transfer,Standard,No,4
ORD-103564,########,CUST-4233,New,Southeast,GA,Smart Watch,Electronics,2,140.89,0,Retail Store,Apple Pay,Standard,No,2
ORD-106316,########,CUST-6077,Returning,Midwest,MN,Water Bottle,Fitness,1,18.67,0,Retail Store,PayPal,2-Day,Yes,5
ORD-102286,########,CUST-1185,returning,Midwest,MN,T-Shirt,Clothing,1,26.12,0,Corporate,Bank Transfer,Express,No,4
ORD-110856,########,CUST-4746,Returning,SOUTHWEST,TX,Desk Lamp,Home & Office,1,42.9,0,Corporate,PayPal,Express,No,4
ORD-107714,########,CUST-1524,Returning,Southeast,NC,Wireless Headphones,Electronics,1,89.44,0,Online,Debit Card,Standard,No,3
ORD-101916,########,CUST-1796,Returning,Southwest,NM,Wireless Mouse,Electronics,3,34.45,0.2,Online,PayPal,Standard,No,5
ORD-103305,########,CUST-3256,new,West,AZ,Resistance Bands,Fitness,1,$21.40,0,Retail Store,Credit Card,Next Day,No,3
ORD-102484,########,CUST-3158,New,West,CA,Wireless Mouse,Electronics,1,32.96,0.05,Online,Debit Card,Standard,No,5
ORD-110207,########,CUST-1386,New,Northeast,NY,Standing Desk,Home & Office,2,338.63,0.2,Online,Bank Transfer,Standard,No,5
ORD-105849,########,CUST-3347,Returning,Southeast,TN,Desk Organizer,Home & Office,2,23.01,0.1,Marketplace,Apple Pay,Express,No,3
ORD-110980,########,CUST-5568,New,SOUTHWEST,OK,Smart Watch,Electronics,2,142.89,0,Marketplace,Apple Pay,2-Day,No,3
ORD-105168,########,CUST-2088,New,Midwest,IL,T-Shirt,Clothing,1,26.5,0,Retail Store,Apple Pay,Standard,No,2
ORD-106235,########,CUST-6523,VIP,Southwest,TX,Smart Watch,ELECTRONICS,1,145.45,0,Marketplace,PayPal,2-Day,No,5
ORD-107881,########,CUST-1381,Returning,Northeast,NY,Smart Watch,Electronics,1,152.75,0,Marketplace,Credit Card,Next Day,No,1
ORD-108402,########,CUST-5501,New,West,NV,Desk Organizer,Home & Office,1,25.67,0,Marketplace,Apple Pay,Standard,Yes,5
ORD-110900,########,CUST-4765,returning,Midwest,MI,Running Shoes,Clothing,3,79.2,0.2,Corporate,Debit Card,Standard,No,5
ORD-108528,########,CUST-1697,New,Southeast,TN,Mechanical Keyboard,Electronics,1,87.75,0.05,Online,Bank Transfer,Standard,No,5
ORD-108941,########,CUST-2237,New,Southeast,VA,USB-C Hub,Electronics,2,42.98,0,Marketplace,PayPal,Next Day,No,5
ORD-103025,9/8/2025,CUST-2587,New,Northeast,MA,Fitness Tracker,fitness,1,75.51,0.1,Online,Apple Pay,2-Day,No,5
ORD-111310,########,CUST-4703,New,Midwest,OH,Mechanical Keyboard,ELECTRONICS,1,95.06,0,Online,Apple Pay,Standard,No,
ORD-107376,########,CUST-2989,VIP,West,NV,Office Chair,Home & Office,1,175.46,0,Online,Credit Card,Standard,No,4
ORD-107912,########,CUST-1439,Returning,Southwest,OK,Jacket,Clothing,2,122.38,0.05,Marketplace,PayPal,Express,No,4
ORD-100548,8/7/2025,CUST-4347,Returning,Southwest,OK,Running Shoes,Clothing,3,85.32,0.05,Retail Store,Apple Pay,Express,No,5
ORD-103755,########,CUST-1762,Returning,Southeast,TN,Smart Watch,Electronics,1,161.2,0,Online,PayPal,2-Day,No,
ORD-101047,6/3/2026,CUST-4516,VIP,Southeast,GA,Wireless Mouse,Electronics,3,32.65,0.05,Retail Store,Bank Transfer,2-Day,No,4
ORD-110083,########,CUST-3864,Returning,Southeast,FL,Mechanical Keyboard,Electronics,2,100.66,0,Retail Store,Credit Card,2-Day,No,
ORD-101498,9/7/2025,CUST-3680,New,Southeast,TN,Desk Lamp,Home & Office,2,47.17,0.05,Retail Store,Credit Card,Standard,No,4
ORD-108822,########,CUST-6365,,Southeast,GA,Resistance Bands,Fitness,1,21.57,0.1,Retail Store,Bank Transfer,2-Day,No,5
ORD-111831,3/1/2026,CUST-6758,VIP,Southeast,FL,T-Shirt,Clothing,1,24.26,0,Retail Store,Apple Pay,2-Day,No,5
ORD-102636,########,CUST-2083,returning,Northeast,PA,T-Shirt,Clothing,1,25.53,0,Retail Store,Bank Transfer,Express,Yes,5
ORD-105341,########,CUST-1090,NEW,Southwest,OK,Desk Organizer,Home & Office,2,23.62,0,Retail Store,Debit Card,2-Day,No,4
ORD-107491,########,CUST-3144,Returning,Southwest,OK,Bluetooth Speaker,Electronics,4,71.15,0,Online,PayPal,Standard,No,5
ORD-107992,3/7/2026,CUST-4326,Returning,Southwest,NM,Foam Roller,Fitness,3,28.81,0.05,Online,Bank Transfer,Standard,No,5
ORD-101875,1/2/2025,CUST-6550,New,Midwest,OH,Office Chair,HOME & OFFICE,1,189.47,0.05,Corporate,Credit Card,2-Day,No,5
ORD-101116,########,CUST-6241,New,West,CA,Mechanical Keyboard,ELECTRONICS,3,98.17,0,Marketplace,Apple Pay,Express,No,1
ORD-101584,########,CUST-1759,Returning,Southeast,FL,Smart Watch,Electronics,1,151.92,0,Marketplace,Debit Card,Standard,No,4
ORD-102235,########,CUST-2550,Returning,West,OR,Wireless Mouse,Electronics,1,35.56,0.1,Retail Store,Debit Card,Standard,No,5
ORD-101269,########,CUST-2169,Returning,Southeast,FL,Standing Desk,Home & Office,1,324.25,0,Corporate,Debit Card,,No,5
ORD-110576,########,CUST-5668,VIP,Southwest,TX,Jacket,Clothing,1,122.01,0.1,Retail Store,Apple Pay,2-Day,No,3
ORD-100673,2/5/2025,CUST-1139,Returning,West,OR,Monitor Stand,Home & Office,4,55.63,0.15,Online,PayPal,Standard,No,4
ORD-105130,########,CUST-5160,Returning,MIDWEST,OH,Running Shoes,Clothing,3,78.46,0.2,Retail Store,Credit Card,Express,No,3
ORD-103096,########,CUST-6331,New,Southeast,GA,Wireless Mouse,Electronics,1,$37.64,0,Online,Apple Pay,2-Day,No,5
ORD-106981,########,CUST-3220,Returning,Southeast,FL,Bluetooth Speaker,Electronics,1,67.87,0,Online,PayPal,Express,No,4
ORD-106940,########,CUST-1679,Returning,Southeast,NC,Desk Organizer,Home & Office,1,25.91,0,Online,Credit Card,Express,No,5
ORD-102858,########,CUST-5863,Returning,West,NV,Mechanical Keyboard,Electronics,4,94.39,0,Marketplace,Debit Card,2-Day,No,3
ORD-106532,########,CUST-2471,New,Northeast,NJ,Standing Desk,Home & Office,1,$337.49,0.2,Online,PayPal,2-Day,No,5
ORD-108955,6/8/2025,CUST-4713,Returning,West,AZ,T-Shirt,Clothing,1,25.86,0.05,Retail Store,Credit Card,Express,No,4
ORD-102424,########,CUST-1863,VIP,Southwest,TX,Office Chair,home & office,1,195.44,0,Marketplace,Credit Card,Standard,No,5
ORD-103660,7/3/2025,CUST-5952,VIP,West,AZ,Yoga Mat,Fitness,3,$33.85,0.2,Corporate,Bank Transfer,,No,5
ORD-102768,########,CUST-1687,New,Southeast,GA,Jeans,Clothing,3,60.49,0,Retail Store,Debit Card,Standard,No,3
ORD-104446,5/3/2026,CUST-3194,Returning,Midwest,OH,Office Chair,Home & Office,2,192.97,0.15,Marketplace,Credit Card,Standard,No,3
ORD-101241,########,CUST-1840,Returning,Southwest,TX,Wireless Mouse,Electronics,1,$32.56,0.1,Online,PayPal,Standard,No,
ORD-107306,########,CUST-2783,Returning,Midwest,MN,Backpack,Clothing,1,49.21,0,Marketplace,Bank Transfer,Standard,No,4
ORD-110477,########,CUST-4897,VIP,Midwest,IL,Smart Watch,Electronics,2,148.09,0.1,Online,PayPal,Standard,Yes,3
ORD-110079,########,CUST-5768,New,Midwest,OH,T-Shirt,Clothing,1,23.65,0,Retail Store,PayPal,Standard,No,3
ORD-109562,########,CUST-6800,Returning,Southeast,TN,T-Shirt,clothing,2,26.3,0.05,Online,Apple Pay,2-Day,No,
ORD-107127,########,CUST-4636,VIP,Southeast,TN,Monitor Stand,Home & Office,2,56.4,0.2,Online,PayPal,Standard,No,4
ORD-103560,5/1/2025,CUST-2461,Returning,West,AZ,Jeans,Clothing,2,65.07,0.2,Online,Apple Pay,Express,No,3
ORD-111261,########,CUST-2989,New,Midwest,OH,USB-C Hub,Electronics,5,41.39,0.05,Marketplace,PayPal,Standard,Yes,4
ORD-100440,########,CUST-3204,New,Midwest,IL,T-Shirt,Clothing,1,24.5,0,Retail Store,PayPal,2-Day,No,5
ORD-103112,########,CUST-3456,VIP,Northeast,NJ,Monitor Stand,Home & Office,5,59.31,0,Marketplace,PayPal,2-Day,No,4
ORD-105170,########,CUST-1761,Returning,Northeast,PA,Smart Watch,Electronics,1,150.67,0,Retail Store,Debit Card,Standard,No,5
ORD-109459,6/3/2025,CUST-5722,Returning,Southeast,GA,Dumbbell Set,Fitness,1,139.35,0.1,Online,Debit Card,2-Day,No,4
ORD-110905,########,CUST-3367,New,Southwest,OK,Wireless Mouse,Electronics,4,35.74,0,Online,Apple Pay,Standard,No,4
ORD-101103,########,CUST-2876,Returning,Northeast,NY,Notebook Set,Home & Office,3,19.75,0,Marketplace,Bank Transfer,Express,No,5
ORD-108502,########,CUST-3588,Returning,Southwest,NM,Wireless Mouse,Electronics,1,$33.87,0,Retail Store,Credit Card,Standard,No,1
ORD-105011,1/8/2026,CUST-1093,,Southwest,NM,Fitness Tracker,Fitness,1,80.99,0,Retail Store,Bank Transfer,2-Day,No,4
ORD-111602,########,CUST-1345,Returning,Northeast,NJ,Bluetooth Speaker,Electronics,1,$66.54,0.15,Online,Bank Transfer,Next Day,No,5
ORD-105109,7/6/2026,CUST-2122,Returning,Southwest,OK,Foam Roller,Fitness,3,29.41,0,Marketplace,Credit Card,Express,No,5
ORD-109792,3/9/2026,CUST-1654,Returning,Northeast,MA,Desk Lamp,,3,47.8,0.05,Retail Store,Bank Transfer,Standard,Yes,4
ORD-108680,2/6/2025,CUST-5113,NEW,Southeast,GA,Monitor Stand,Home & Office,1,63.93,0.2,Retail Store,Apple Pay,Express,No,5
ORD-102894,########,CUST-2235,Returning,southeast,TN,Backpack,Clothing,3,46.19,0.05,Retail Store,Bank Transfer,Standard,No,3
ORD-102765,########,CUST-6425,Returning,West,AZ,Hoodie,Clothing,1,59.12,0.05,Online,Apple Pay,Express,No,5
ORD-112329,5/1/2025,CUST-5653,VIP,Northeast,MA,Water Bottle,FITNESS,1,18.59,0,Retail Store,PayPal,2-Day,No,
ORD-108235,########,CUST-4076,VIP,West,WA,Mechanical Keyboard,Electronics,1,92.2,0.1,Retail Store,Credit Card,Standard,No,2
ORD-105566,2/1/2025,CUST-2368,Returning,Southeast,VA,Office Chair,Home & Office,1,191.34,0,Corporate,Bank Transfer,2-Day,No,5
ORD-104099,########,CUST-1524,Returning,Midwest,MI,Yoga Mat,Fitness,1,36.78,0.2,Corporate,Bank Transfer,Express,No,5
ORD-103639,########,CUST-2802,New,Southeast,VA,Hoodie,Clothing,2,56.63,0.1,Retail Store,Bank Transfer,Next Day,Yes,5
ORD-102189,########,CUST-5195,New,Northeast,MA,Jeans,Clothing,1,62,0,Marketplace,PayPal,Standard,No,4
ORD-108064,6/3/2026,CUST-3997,Returning,Northeast,NJ,Wireless Headphones,Electronics,1,90.03,0.05,Retail Store,Apple Pay,Standard,No,5
ORD-107171,########,CUST-2756,Returning,SOUTHWEST,NM,Office Chair,Home & Office,2,192.41,0.05,Retail Store,Credit Card,Standard,No,5
ORD-111519,2/7/2025,CUST-4960,Returning,West,OR,Backpack,Clothing,1,48.26,0,Online,PayPal,Standard,No,5
ORD-106668,########,CUST-5119,New,Southwest,OK,Monitor Stand,Home & Office,3,58.46,0.05,Corporate,Debit Card,Standard,No,4
ORD-101645,########,CUST-4033,Returning,Southeast,NC,Hoodie,Clothing,2,55.85,0,Online,PayPal,Standard,No,
ORD-100647,########,CUST-3595,Returning,Midwest,MO,Water Bottle,Fitness,2,19.11,0.05,Online,Credit Card,2-Day,No,4
ORD-102743,3/6/2025,CUST-5266,New,Midwest,IL,Resistance Bands,Fitness,2,24.72,0,Online,Debit Card,Express,No,5
ORD-105400,7/7/2025,CUST-3965,Returning,West,OR,Wireless Mouse,Electronics,1,33.08,0.1,Online,Bank Transfer,Standard,No,4
ORD-106088,########,CUST-6603,New,Southeast,VA,Backpack,Clothing,2,49.35,0.1,Online,Apple Pay,Standard,No,
ORD-101918,8/4/2025,CUST-4177,new,southeast,GA,Wireless Mouse,Electronics,1,33.4,0.05,Online,Credit Card,Express,No,5
ORD-108901,1/3/2026,CUST-5099,Returning,West,WA,Foam Roller,Fitness,1,27.37,0.05,Retail Store,Debit Card,2-Day,Yes,3
ORD-106004,5/4/2026,CUST-2477,New,Southeast,VA,Smart Watch,Electronics,1,149.35,0.2,Online,Apple Pay,Standard,No,5
ORD-107301,########,CUST-6621,Returning,Southeast,FL,Mechanical Keyboard,Electronics,4,94.43,0,Retail Store,Debit Card,Express,Yes,5
ORD-109290,########,CUST-3073,Returning,West,CA,Mechanical Keyboard,Electronics,1,95.92,0.05,Marketplace,Credit Card,Express,No,
ORD-112078,########,CUST-3877,Returning,West,AZ,Bluetooth Speaker,Electronics,2,75.12,0.05,Online,Credit Card,Standard,No,
ORD-100086,########,CUST-4370,New,Northeast,NY,Office Chair,Home & Office,1,180.63,0.1,Online,Apple Pay,Standard,No,5
ORD-103434,########,CUST-4368,New,Midwest,IL,Bluetooth Speaker,Electronics,1,66.74,0,Online,Debit Card,Standard,No,4
ORD-108144,########,CUST-6289,Returning,Midwest,MI,Resistance Bands,Fitness,1,21.36,0,Retail Store,Bank Transfer,Standard,No,4
ORD-102378,########,CUST-1482,Returning,Southwest,OK,Wireless Mouse,Electronics,1,35.02,0.15,Corporate,Bank Transfer,2-Day,No,5
ORD-100706,########,CUST-3170,Returning,Northeast,NJ,Smart Watch,Electronics,1,147.89,0.05,Online,Credit Card,Standard,No,4
ORD-102202,########,CUST-2666,New,Midwest,MO,Water Bottle,Fitness,1,20.54,0,Retail Store,Apple Pay,Express,No,3
ORD-107246,########,CUST-5544,New,West,OR,Running Shoes,Clothing,2,90.98,0.05,Online,Bank Transfer,2-Day,No,5
ORD-109407,3/5/2025,CUST-2434,Returning,West,AZ,Desk Lamp,Home & Office,2,45.23,0.15,Online,Apple Pay,2-Day,Yes,5
ORD-104046,2/9/2026,CUST-3147,New,,TX,Wireless Headphones,Electronics,3,84.35,0,Online,Debit Card,Standard,No,4
ORD-109925,########,CUST-3077,Returning,West,NV,Wireless Headphones,,2,95.67,0.1,Online,PayPal,2-Day,No,
ORD-101081,########,CUST-3081,VIP,Northeast,NY,Jeans,Clothing,4,64.29,0.2,Retail Store,Debit Card,Next Day,Yes,3
ORD-109197,########,CUST-2200,Returning,southwest,TX,Mechanical Keyboard,Electronics,1,89.33,0.15,Online,Apple Pay,Standard,No,2
ORD-106035,1/8/2025,CUST-6706,Returning,Southwest,TX,Bluetooth Speaker,Electronics,2,73.62,0,Corporate,Debit Card,Standard,No,4
ORD-104551,########,CUST-1546,New,Southeast,GA,USB-C Hub,Electronics,2,38.47,0.05,Retail Store,Bank Transfer,Standard,No,4
ORD-107995,########,CUST-3818,New,Midwest,OH,Backpack,Clothing,1,46.98,0,Online,Apple Pay,Express,No,5
ORD-101172,7/9/2026,CUST-6105,Returning,Midwest,IL,Smart Watch,Electronics,1,146.96,0.1,Online,Credit Card,Standard,No,5
ORD-101578,########,CUST-4263,Returning,Southwest,TX,Jeans,Clothing,1,60.59,0,Retail Store,PayPal,Express,No,5
ORD-104103,########,CUST-4208,New,Southwest,TX,USB-C Hub,Electronics,2,37.63,0.1,Online,Bank Transfer,2-Day,No,
ORD-104464,########,CUST-5669,New,Southwest,TX,Wireless Headphones,Electronics,2,96.04,0,Online,Bank Transfer,Next Day,No,3
ORD-102872,########,CUST-1526,Returning,SOUTHEAST,TN,Desk Organizer,Home & Office,1,24.5,0.05,Online,Apple Pay,Standard,No,3
ORD-103575,7/8/2026,CUST-5582,Returning,Northeast,MA,Backpack,clothing,2,48.58,0,Online,Apple Pay,Standard,No,4
ORD-109184,########,CUST-2908,Returning,Southeast,VA,Jeans,Clothing,1,67.2,0,Retail Store,Bank Transfer,Standard,No,2
ORD-106822,5/3/2026,CUST-4208,Returning,Midwest,MO,Desk Lamp,Home & Office,3,48.45,0,Online,PayPal,Standard,No,5
ORD-105949,########,CUST-2956,Returning,Midwest,IL,Wireless Mouse,Electronics,2,36.34,0,Retail Store,Debit Card,Next Day,No,5
ORD-104282,########,CUST-2809,Returning,Southwest,NM,Bluetooth Speaker,Electronics,1,73.28,0,Retail Store,Credit Card,Express,No,4
ORD-108463,5/8/2025,CUST-2259,New,Southeast,TN,Wireless Headphones,Electronics,1,84.62,0.15,Online,PayPal,Express,No,3
ORD-111878,7/4/2026,CUST-5663,New,Southwest,TX,Backpack,Clothing,2,50.61,0,Corporate,PayPal,2-Day,No,4
ORD-107357,########,CUST-3064,Returning,Southwest,NM,Dumbbell Set,Fitness,1,122.85,0,Online,Apple Pay,Standard,No,3
ORD-110710,7/6/2026,CUST-6150,VIP,Northeast,PA,Standing Desk,Home & Office,2,$321.98,0.1,Marketplace,Apple Pay,Next Day,Yes,5
ORD-111324,########,CUST-2718,Returning,West,CA,Hoodie,Clothing,4,54.43,0.1,Retail Store,Credit Card,Standard,Yes,5
ORD-108882,########,CUST-1621,New,Northeast,MA,Monitor Stand,Home & Office,1,62.43,0.15,Marketplace,PayPal,Standard,No,5
ORD-100702,########,CUST-5868,VIP,Northeast,PA,Foam Roller,Fitness,2,26.93,0,Online,Debit Card,2-Day,No,5
ORD-103820,5/6/2026,CUST-4571,Returning,Southeast,VA,Desk Lamp,Home & Office,2,46.09,0.05,Corporate,Credit Card,2-Day,Yes,4
ORD-108615,########,CUST-2061,VIP,West,WA,Water Bottle,Fitness,1,18.53,0,Retail Store,Debit Card,2-Day,No,
ORD-104837,########,CUST-4911,New,midwest,MO,Standing Desk,Home & Office,1,341.06,0,Marketplace,Bank Transfer,2-Day,No,
ORD-104652,########,CUST-4515,Returning,West,OR,Wireless Headphones,Electronics,1,88.86,0,Online,Debit Card,Standard,No,1
ORD-109196,9/9/2025,CUST-2566,New,Northeast,NJ,Notebook Set,Home & Office,1,$19.89,0,Retail Store,Debit Card,2-Day,No,4
ORD-106502,########,CUST-1823,Returning,Southeast,FL,Running Shoes,Clothing,1,85,0.1,Online,Debit Card,Express,Yes,4
ORD-112065,########,CUST-6213,Returning,Midwest,MO,T-Shirt,Clothing,2,24.98,0.1,Online,PayPal,Standard,No,5
ORD-103372,2/4/2026,CUST-6200,New,Southeast,TN,Wireless Mouse,Electronics,2,35.25,0.1,Retail Store,Bank Transfer,Express,No,2
ORD-101901,########,CUST-5867,Returning,Southwest,OK,Yoga Mat,Fitness,1,33.87,0,Marketplace,Bank Transfer,Standard,No,3
ORD-106047,########,CUST-1718,New,Southwest,NM,Desk Organizer,Home & Office,3,25.36,0,Corporate,Apple Pay,Standard,No,
ORD-103063,########,CUST-1040,Returning,Southeast,TN,Mechanical Keyboard,Electronics,2,95.58,0.05,Marketplace,Credit Card,Standard,No,
ORD-112275,########,CUST-4593,New,Midwest,MI,Hoodie,Clothing,3,57.1,0,Retail Store,Bank Transfer,Express,No,
ORD-101016,2/2/2026,CUST-3520,Returning,Northeast,MA,Smart Watch,Electronics,3,138.05,0,Online,Debit Card,Next Day,No,5
ORD-100259,2/5/2025,CUST-1448,Returning,Midwest,MI,Foam Roller,Fitness,3,27.49,0,Corporate,PayPal,Standard,No,5
ORD-102227,########,CUST-1848,Returning,Northeast,CT,Hoodie,Clothing,2,57.74,0,Online,Apple Pay,Express,Yes,4
ORD-105886,########,CUST-2574,VIP,Northeast,NJ,Water Bottle,fitness,2,20.67,0,Retail Store,Bank Transfer,2-Day,No,3
ORD-109258,########,CUST-6001,Returning,Midwest,MI,Desk Lamp,Home & Office,1,$47.39,0.1,Marketplace,Bank Transfer,Standard,No,3
ORD-106266,########,CUST-2290,Returning,West,WA,Running Shoes,,1,87.38,0.2,Online,Apple Pay,Next Day,No,4
